what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1010769497895
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1010769520153
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1010769536797
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769545240
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1010769545258
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769555453
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769574255
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769576930
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1010769580654
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1010769629792
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769637304
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769646829
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769725568
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769729883
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769730727
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769739155
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769777251
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769781119
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769788778
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769790781
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1010769819188
error,log,,,"org.tigris.subversion.javahl.ClientException: Working copy not locked; this is probably a bug, please report\nsvn: Directory 'E:\\java\\default project\\bin\\visitor\\.svn' containing working copy admin area is missing\n",1010769819505
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769826214
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769829530
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769868170
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769871582
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1010769891751
error,log,,,"org.tigris.subversion.javahl.ClientException: Working copy not locked; this is probably a bug, please report\nsvn: Directory 'E:\\java\\default project\\bin\\visitor\\.svn' containing working copy admin area is missing\n",1010769892057
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769901198
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010769903347
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010770179116
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010770179219
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1010770179934
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1010770180200
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1010770180292
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1010770184784
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1010770186397
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1010770194076
error,log,,,"org.tigris.subversion.javahl.ClientException: Working copy not locked; this is probably a bug, please report\nsvn: Directory 'E:\\java\\default project\\bin\\visitor\\.svn' containing working copy admin area is missing\n",1010770194411
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1010770196593
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1010770324144
error,log,,,"org.tigris.subversion.javahl.ClientException: Working copy not locked; this is probably a bug, please report\nsvn: Directory 'E:\\java\\default project\\bin\\visitor\\.svn' containing working copy admin area is missing\n",1010770324502
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1010770331931
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010770331944
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010770332810
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1010770338932
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1010770356057
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1010770365439
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1010770370465
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1010770373528
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010770378258
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1010770378286
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010770388492
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1010770410329
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1010770412337
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1010770413829
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1010770418799
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1010770433151
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010770478910
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1010770479039
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1010770481004
