what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185382434
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185383311
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185410340
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185411470
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185411555
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185412373
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289185413813
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289185419504
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185429706
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185430645
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185430728
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185431917
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185505740
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185506573
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185506666
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185507501
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289185508380
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289185509249
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289185509848
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185513718
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185535461
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289185538085
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185542376
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185543209
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185543294
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289185544137
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289185545032
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289185546028
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289185546643
