what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195677453
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195679043
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289195679790
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289195680347
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289195681159
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195682658
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195716270
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195717626
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195724712
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289195725890
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289195726574
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289195727547
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195729350
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195730271
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195730380
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195731468
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289195732065
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289195732677
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289195733247
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195734047
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195746930
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195748281
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195788355
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289195789575
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289195790312
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289195791190
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195793943
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195795210
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195795310
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195796288
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289195797198
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289195800207
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289195800775
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195801576
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195840094
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289195842235
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289195864131
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289195866710
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196158791
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289196160511
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289196162373
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289196163104
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196165524
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196166432
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196166552
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196167357
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289196168065
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289196169132
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289196169790
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196174258
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196174271
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196174365
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196180748
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196182624
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196431324
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289196438690
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289196439852
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196443200
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1289196443225
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196461728
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196462629
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196486002
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196552699
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1289196552725
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196558768
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196559718
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196604009
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289196608454
