what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288015650388
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1288015655468
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1288015656379
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015657215
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015700772
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1288015706621
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015713263
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015716698
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.commit",1288015716780
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015722599
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015728285
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015729812
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015737468
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1288015738450
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015752631
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015754975
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1288015756886
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015763675
error,log,,,"org.tigris.subversion.javahl.ClientException: Working copy not locked; this is probably a bug, please report\nsvn: Directory 'E:\\java\\default project\\src\\test\\.svn' containing working copy admin area is missing\n",1288015767076
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015767136
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1288015767297
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1288015767365
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015770708
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015837007
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1288015840538
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1288015842291
error,log,,,"org.tigris.subversion.javahl.ClientException: Working copy not locked; this is probably a bug, please report\nsvn: Directory 'E:\\java\\default project\\src\\test\\.svn' containing working copy admin area is missing\n",1288015842292
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288015844024
