what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1289274157219
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1289274160432
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1289274161361
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1289274162457
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1289274163377
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1289274166578
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1289274166875
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1289274167228
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1289274167568
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1289274167902
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1289274168524
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1289274168909
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1289274169403
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1289274169963
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1289274170444
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1289274171043
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1289274171430
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274177111
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274182434
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274183998
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274218353
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274218876
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274218880
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274221370
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274223298
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274224346
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274256820
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289274260557
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274266831
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274268212
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274270135
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274270139
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274270685
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274271070
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274271502
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274271506
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274271590
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274281198
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274282094
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274282097
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274282294
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274383994
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1289274385602
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1289274387240
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1289274387243
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1289274387333
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1289274387334
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.update",1289274389780
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274390052
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274390439
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289274396111
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289274401440
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289274401440
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289274406783
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289274407359
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274408732
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274409728
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289274410678
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289274418968
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289274419560
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274420262
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274450292
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274452878
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274453778
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274455916
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274509197
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289274513084
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289274516030
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289274516037
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274517339
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274518298
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1289274518314
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289274518515
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1289274519246
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1289274519246
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1289274519247
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1289274519247
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1289274519247
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1289274519247
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1289274519247
