what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187471514
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187486160
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289187487360
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1289187494210
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187497079
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187499627
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187501034
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187502005
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187502100
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187502931
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289187503596
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289187504416
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289187505101
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187506102
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187520166
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289187521053
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1289187537136
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289187541665
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1289187549623
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187552980
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187553822
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289187554591
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289187555267
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289187555873
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187556769
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187573280
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187573945
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187573948
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187574879
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187576748
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289187577832
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1289187585644
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187587280
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187588403
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289187589411
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289187592487
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289187593452
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187594542
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187607860
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289187608846
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187629086
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187631336
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187631419
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187632350
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289187633143
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289187633900
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289187634490
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289187635457
