what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953305440
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953306611
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953318029
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953321093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953323872
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953368446
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953835504
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953836289
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953836293
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953837313
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953837410
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953839839
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953842843
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953890172
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953890911
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953890915
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953891470
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953957818
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953958234
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953958386
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953959293
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288953991091
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288954472938
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288954473554
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288954473558
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288954474335
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288954536720
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288954537415
