what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853057741
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853115062
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853125725
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853147027
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853185826
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853287989
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853289808
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853293829
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853295476
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287853557876
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853652369
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853652919
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853673683
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1287853673717
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853679038
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853680431
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853680588
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1287853683952
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853686759
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853688234
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.commit",1287853688354
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853688629
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853688912
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1287853696193
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1287853699425
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1287853700291
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853701487
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853719156
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287853730782
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853782573
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853798322
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287853803469
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1287853837061
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853840436
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853841594
executed,command,org.tigris.subversion.subclipse.ui,1.6.13,"org.tigris.subversion.subclipse.ui.commit",1287853841699
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853841974
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853842248
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287853844410
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853846912
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1287853846945
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853854383
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853866412
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853869492
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853892082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853895306
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853900009
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853902858
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853906880
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853910217
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853915408
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853917713
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853931790
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853933567
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853941933
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853943908
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853949845
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853953298
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1287853954924
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1287853955959
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1287853956698
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287853958283
