what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191613153
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191614639
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289191617191
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289191618114
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289191618663
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191619233
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191637127
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289191641015
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289191644706
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289191647820
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289191659543
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289191664104
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289191675019
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289191680057
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191685926
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191686730
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191686802
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191687690
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289191688351
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289191689196
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289191689722
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191690562
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191711832
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289191716760
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191761287
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191762084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191762177
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191762938
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289191763313
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289191764260
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289191764786
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191765651
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191788408
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289191791769
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191832525
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191835741
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1289191844496
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191846103
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191846993
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191847087
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191847985
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1289191850023
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1289191851020
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289191851563
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191852322
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191875536
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191880344
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191882248
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289191883855
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289191884192
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191892562
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1289191892587
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191902624
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191931869
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1289191931896
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191953165
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191959680
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289191960925
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1289192056303
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289192104362
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289192121973
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289192128535
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289192130325
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289192147166
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289192149867
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289192152501
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289192154090
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289192165940
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289192168060
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289192169667
